,mean,max,25%,50%,75%,95%,std
1281C1050,133.0022374429224,623.0999999999999,83.0,120.30000000000001,168.625,259.90999999999985,67.29581500525748
1281C1010,112.83546803652969,353.5,79.2,105.3,141.8,195.90499999999997,45.2009305251854
1281C1060,134.65067351598177,510.9,87.1,123.20000000000002,171.02500000000003,248.90000000000003,62.02146152129068
1281C1180,104.04575342465753,635.8999999999999,60.8,90.15,134.3,221.7,60.692981547594144
1281C1190,148.76239726027396,528.3,94.8,138.10000000000002,189.3,273.1,68.30534467492865
1281A0010,118.49816210045664,439.3,79.7,109.1,149.4,213.80499999999998,51.572149650018694
1281C1160,130.61638127853882,558.1,88.125,120.40000000000002,166.10000000000002,232.20499999999998,55.52289982920831
1281C1200,88.47997716894979,450.4,54.2,77.0,112.6,181.10499999999993,48.2518072684222
1281C1240,63.662545662100456,206.60000000000005,42.8,58.4,80.4,119.8,29.56218525859649
1281C1220,92.33861872146119,263.1000000000001,62.1,86.75,116.50000000000004,164.10000000000002,38.95963312846476
1281B5010,202.7953767123288,506.6999999999997,144.9,186.20000000000005,255.92500000000004,338.70499999999987,74.73627038498763
1281B5020,131.50269406392692,617.6999999999999,80.1,119.9,167.1,255.00499999999997,66.56948508079986
1281B4010,175.1713584474886,520.5,120.47500000000004,163.00000000000003,221.80000000000004,300.1149999999998,69.14958833777163
1281B4020,185.8369178082192,538.0,129.875,173.55,235.02500000000003,314.60499999999985,72.0399214628123
1281C1410,70.35404109589042,365.8999999999999,46.8,65.2,90.42500000000001,131.10499999999996,34.09832511172254
1281B4030,208.0545890410959,575.9,141.3,196.8,263.85,356.10499999999996,82.73168110118752
1281C1290,119.13303652968037,450.79999999999984,78.8,108.8,152.20000000000002,217.70499999999993,54.21365699714222
1281C1300,65.31978310502284,291.6,40.0,58.150000000000006,83.3,126.9,33.87683487006693
1281A0020,309.9865410958904,809.0999999999998,217.175,297.70000000000005,392.1999999999999,502.8049999999998,112.40728479906667
1281B3010,114.79547945205479,319.29999999999995,79.7,105.6,145.10000000000002,200.00000000000003,46.00209886278582
1281B3020,176.57345890410963,550.6999999999998,122.9,163.5,221.9000000000001,304.7,69.71287115390182
1281C1260,97.39385844748858,461.6,54.4,83.4,126.4,216.22499999999962,59.69932756948339
1281C1310,65.66238584474885,289.8,43.3,61.3,83.6,123.60499999999995,31.206499187210863
1281C1320,124.08810502283106,455.6999999999998,83.19999999999999,113.4,156.4,222.5,53.982760057625136
1281C1360,85.59023972602739,437.2000000000001,46.4,69.19999999999999,109.7,199.70499999999993,57.24683500614578
1281C1350,59.437146118721465,511.8,21.9,39.7,76.80000000000001,174.80499999999995,56.18669626889484
1281C1210,104.53347031963472,550.2,57.9,87.65,133.9,231.3149999999998,63.686770426120084
1281B3030,153.95813926940642,629.6999999999999,94.2,141.0,197.1,300.50499999999994,77.77404014031751
1281C1120,47.56928082191781,426.5,14.4,25.700000000000003,59.5,160.90499999999994,52.90106198473517
1281C1090,71.35705479452054,356.3,43.7,64.4,90.4,145.50000000000003,39.262700768714026
1281C1170,73.59036529680364,471.6,35.9,57.8,94.5,184.3,54.98285052337787
1281B3040,232.64889269406396,789.6999999999998,155.70000000000002,223.30000000000007,292.225,406.7,97.45543363308349
1281C1020,145.7377283105023,493.2000000000001,91.0,134.3,186.425,273.10499999999996,69.34212485785898
1281C1030,201.5334703196347,625.8,137.3,191.45,256.4,345.4099999999999,80.6096167065174
1281C1100,133.58801369863016,560.1999999999999,83.7,122.65,168.70000000000002,255.10499999999996,65.17212148296971
1281C1080,116.14602739726028,491.4999999999999,69.1,104.5,149.2,233.405,62.36263501949955
1281C1070,143.6963812785388,511.6,90.9,131.60000000000002,182.1,271.31999999999977,68.39869382498365
1281C1130,81.02462328767123,468.2000000000001,43.2,65.19999999999999,102.4,195.60499999999993,56.14945455278885
1281C1540,124.23824200913242,568.1999999999999,72.69999999999999,111.3,159.3,257.00499999999994,67.91461823756036
1281C1150,112.52915525114157,522.7,65.9,98.2,144.60000000000002,231.90499999999997,62.24198844383372
1281C1140,186.25543378995434,895.8999999999999,112.3,171.05000000000004,240.00000000000003,365.4049999999999,95.8326992956628
1281C1110,134.74689497716892,642.3999999999999,83.575,123.25000000000003,172.2,256.6,66.30704321109171
1281B2010,218.98158675799087,628.5999999999997,149.10000000000002,205.4,277.3,375.4999999999999,86.68500718987475
1281C1340,110.84738584474886,492.0,65.475,97.8,141.4,225.80000000000004,60.24352456002274
1281C1280,112.09075342465755,479.5999999999998,66.7,98.2,141.9,235.70999999999984,62.054636506705634
1281C1380,112.89611872146119,466.1,68.4,99.25,145.10000000000002,230.90999999999988,61.02281747464972
1281C1370,67.62609589041095,505.69999999999993,29.3,50.8,87.42500000000001,178.3,54.00232128147859
1281C1390,105.98974885844748,372.1,69.5,97.9,135.1,193.2,47.60720301735279
1281C1400,132.31003424657536,678.0999999999998,82.8,120.1,169.8,255.3,66.13657318106918
1281C1420,80.0502397260274,486.3,40.0,62.3,103.1,193.80999999999986,56.58456502566155
1281C1330,119.84632420091324,618.8,72.7,106.0,152.90000000000003,240.9,63.18575604741849
1281C1440,35.96876712328767,433.4,3.5,11.0,46.0,147.4,51.85060386323827
1281C1450,27.712568493150684,429.5,0.0,0.0,35.0,136.0,51.267396971762835
1281B2020,139.70522831050232,511.3,87.50000000000001,129.40000000000003,177.40000000000003,263.50499999999994,66.17458545281535
1281C1460,148.11947488584477,527.3999999999999,97.3,138.1,189.42500000000007,267.9,65.95210713727839
1281C1490,137.43124429223747,624.0,86.60000000000001,126.50000000000004,175.02500000000003,261.8,67.06650065960389
1281C1470,95.67004566210046,406.6,62.2,87.10000000000001,120.7,175.60000000000002,44.04048986007278
1281C1480,95.52219178082191,478.9,53.9,80.1,121.20000000000002,214.40499999999997,59.55808349418982
1281C1500,91.03510273972603,648.9,50.4,76.6,116.1,202.9,57.23780917711463
1281C1520,147.32116438356164,667.0,94.2,136.45000000000002,187.8,272.20000000000005,67.89044507846174
1281C1430,198.35318493150683,654.4999999999999,137.0,185.40000000000003,251.42500000000007,339.105,79.39825903762207
1281C1510,192.9000114155251,616.0999999999998,130.47500000000002,181.5,244.1,333.29999999999995,78.21347874753967
1281C1530,110.301198630137,465.2,65.19999999999999,97.60000000000001,141.90000000000003,226.30499999999995,60.93519691644807
1281C1550,187.9259246575343,720.0,126.5,176.10000000000002,239.00000000000003,330.6149999999998,78.85570876138048
1281B2030,171.73251141552515,647.4,115.275,159.8,217.6,305.305,74.14993732154608
1281B2040,220.07297945205482,714.4000000000001,149.575,208.1,278.4,375.23499999999956,86.6768729026349
1281A0030,192.60767123287673,532.7999999999997,136.80000000000004,177.90000000000003,241.92500000000007,326.10499999999996,72.10932876193151
1281C1560,158.1198287671233,635.1999999999998,102.075,147.70000000000005,200.10000000000002,290.5049999999999,71.52961068289167
1281C1570,89.19623287671233,545.5,47.4,75.8,113.62500000000001,205.60499999999993,57.816297452658574
1281A0040,170.81130136986303,626.5999999999999,114.9,159.70000000000005,216.1,304.40000000000003,73.14350445213647
1280C1720,91.26093607305936,479.4,50.7,76.2,117.725,206.90499999999994,57.49808851548565
1280C1690,69.79897260273972,438.6,32.4,51.2,89.5,182.20499999999993,54.71882922547353
1280C1630,144.87433789954338,544.7,93.9,132.70000000000002,184.8,271.1149999999998,67.67831192256305
1280C1750,89.53228310502284,485.7000000000001,47.4,75.8,115.90000000000002,205.4,57.521109117452056
1280C1640,163.31150684931507,599.5999999999999,105.8,152.45000000000002,207.42500000000004,299.90999999999997,74.26257994294218
1280C1520,113.08213470319635,508.4,68.19999999999999,98.7,145.425,234.5,62.234965455353326
1280C1760,78.2279908675799,463.8,39.8,61.9,100.8,191.10499999999993,55.8966453600896
1280C1880,43.03103881278539,453.9,10.9,21.8,52.0,153.40499999999994,52.4838299330989
1280C1860,168.8774086757991,515.3999999999999,112.40000000000002,157.2,214.42500000000004,302.29999999999995,72.40603199651392
1280C1900,156.8458789954338,543.4,101.8,145.00000000000003,199.72500000000002,284.7049999999999,69.77142490457813
1280C1930,93.42847031963471,606.6,50.8,79.2,119.7,208.8,59.321751007986336
1280C1850,129.7404109589041,539.0,80.3,117.4,165.72500000000002,252.30499999999998,65.08185290743576
1280C2680,97.39851598173516,459.9,54.4,83.19999999999999,124.0,215.7099999999999,59.06223042292643
1280C2600,259.25571917808213,751.3,181.7,246.1,325.82500000000005,429.2049999999998,95.72152671302463
1280C2750,106.54150684931508,581.5,61.7,94.0,137.10000000000002,223.10499999999993,60.419903348505194
1280C2780,88.3022602739726,607.5999999999999,46.4,70.8,113.1,212.10499999999993,61.23582244004111
1280C2800,107.9180593607306,500.0,62.0,94.0,137.70000000000002,230.8,61.2173750498401
1280C2130,126.2283904109589,593.9,79.30000000000001,113.30000000000001,161.02500000000003,243.40999999999988,62.7641271231748
1280C2240,88.33204337899542,544.1,47.2,72.69999999999999,112.5,210.00499999999994,59.45302172236128
1280C2290,83.55890410958904,506.9,46.0,68.6,106.0,193.60499999999993,55.298998856356064
1280C2200,98.48151826484018,480.1,57.3,84.00000000000001,127.025,215.71999999999974,57.716293716037484
1280C2230,68.04424657534247,464.3,32.0,50.9,87.525,181.4,55.41004285906568
1280C2300,118.56589041095893,500.39999999999975,71.8,105.4,152.9,240.6,63.4383939443783
1280C2310,87.97743150684931,544.6999999999999,47.2,72.9,112.4,203.40499999999994,57.795292448676996
1280C2080,514.2536986301368,1121.3999999999994,378.32499999999993,480.4999999999998,641.1999999999997,807.9099999999992,165.18138657710116
1280C2000,117.41688356164384,506.5,72.1,104.5,149.8,235.00499999999997,62.41557312905613
1280C1940,89.63972602739726,315.4,61.2,83.0,112.8,162.30499999999995,39.56615213146858
1280C1970,66.896301369863,427.9,29.0,47.6,86.7,183.00999999999985,55.61939364504197
1280C1980,73.94514840182649,359.0,46.8,65.5,94.1,145.10000000000002,38.26093682704153
1280C2270,116.0936301369863,450.3,69.10000000000001,103.6,149.20000000000002,232.80499999999998,61.53782167377772
1280C1210,130.02810502283106,591.9,80.0,116.9,167.425,251.90999999999988,65.11968483634237
1280C1240,113.25535388127854,465.2000000000001,68.17499999999998,100.9,145.52500000000003,231.9149999999998,61.53139941839088
1280C2730,88.56755707762558,512.5,47.3,72.9,112.8,203.40499999999994,57.7641770337549
1280C1090,222.48067351598175,663.2999999999998,152.97500000000002,209.80000000000004,281.7,375.9,85.35918761150376
1280C1140,151.94033105022834,503.9,97.7,139.8,194.2,284.1,70.49209299891051
1280C2030,93.41271689497717,595.1999999999999,50.8,79.5,119.8,212.0,58.92475866602697
1280C2060,87.14454337899544,446.0,46.9,72.6,113.1,201.30499999999995,57.22831758209439
1280C2490,122.43140410958905,460.1,75.69999999999999,109.5,156.60000000000002,244.3199999999997,63.53435212601023
1280C2520,122.35947488584475,518.6999999999998,75.69999999999999,108.9,157.6,240.60499999999993,62.50792301746338
1280C2410,120.40272831050227,513.4999999999999,74.9,108.4,154.32500000000005,240.7,62.312724336220334
1280C2330,134.47126712328767,597.3,83.5,122.6,171.20000000000002,259.3199999999997,66.6239577776946
1280C2450,107.01344748858448,476.0999999999999,61.99999999999999,94.1,135.7,228.10499999999993,60.973524895638924
1280C2400,88.87836757990867,516.5,47.3,73.1,112.9,206.80499999999995,58.20167908390137
1280C2460,107.26510273972603,524.6999999999999,62.2,93.8,138.10000000000002,223.40000000000003,60.33409554343904
1280C2480,84.39374429223746,585.6999999999999,43.9,69.1,109.0,195.80499999999995,56.01278797401035
1280C2470,96.9983904109589,534.4,54.4,83.3,123.5,216.10499999999993,59.63226471284708
1280C2510,97.66329908675799,493.29999999999984,54.6,83.9,126.3,210.90499999999997,58.84481850394882
1280C2440,121.73325342465753,588.5,73.4,108.6,156.20000000000002,244.5,63.72783301596543
1280C1160,161.52593607305937,722.4,105.7,150.70000000000002,206.8,292.51499999999976,71.52199299555066
1280C2610,176.9015867579909,573.2999999999998,116.3,165.95000000000002,224.6,312.90999999999985,75.10096943445372
1280C2670,103.56368721461187,467.3,60.775,90.4,134.0,219.7199999999997,60.00561042280061
1280C2810,110.36239726027397,450.8,64.9,97.9,142.3,230.1,61.82364136797917
1280C2830,109.86480593607305,527.0,64.7,97.2,142.0,230.10499999999993,61.65446992180921
1280C2740,160.0916894977169,555.7,105.0,148.70000000000002,203.50000000000009,288.62499999999966,70.11268925481468
1280C1680,108.55163242009134,548.6,63.9,94.6,138.10000000000002,229.50499999999997,62.578252614379096
1280C1790,118.57834474885846,456.69999999999993,76.5,108.8,149.62500000000003,219.40499999999997,54.2568992868103
1280C1960,95.25166666666667,512.5,53.8,80.4,122.6,210.60499999999993,58.47314641879652
1280C2100,48.83304794520548,444.5999999999999,28.8,43.4,61.8,105.10499999999992,30.876616974824206
1280C2020,86.21720319634704,457.9,46.8,69.4,111.9,199.71499999999978,57.517657779522864
1280C2090,80.04575342465753,525.8,39.9,65.0,101.8,194.8,56.975620340341585
1280C2420,101.75896118721461,462.5,58.1,87.00000000000001,131.20000000000002,218.2,59.684188990105575
1280C2380,116.36320776255707,605.3,64.4,100.8,151.9,255.9,71.39175020277834
1280C2430,81.36482876712327,509.9,50.3,72.3,102.0,165.8,44.68292232649887
1280C2390,63.55743150684931,279.7,39.8,57.9,80.1,123.8,33.00427635649397
1280C2320,151.22762557077627,604.4999999999999,97.67500000000001,138.50000000000003,193.00000000000003,279.1,69.96751640945507
1280C1010,212.94634703196348,739.4,148.3,200.50000000000003,267.0,360.3,81.8578320895689
1280C1230,150.04557077625572,607.8999999999999,97.6,138.15,190.02500000000003,280.3,69.5951605630998
1280C1020,141.75047945205478,509.5999999999999,91.375,130.4,181.3,258.90000000000003,64.55692685794088
1280C1030,193.73250000000002,563.1999999999999,131.10000000000002,183.4,245.22500000000005,334.705,77.61162799040314
1280C1060,154.62146118721463,610.6999999999998,101.5,144.40000000000003,195.52500000000003,282.7,69.32015037166835
1280C1070,149.42326484018264,403.3999999999999,103.17500000000001,137.9,188.72500000000002,258.1,59.59565679079149
1280C1200,137.70489726027395,564.7999999999998,86.9,126.10000000000002,174.60000000000002,261.50999999999993,66.76093425591537
1280C1050,277.4161301369863,719.3999999999997,196.70000000000005,261.90000000000003,348.42499999999995,455.40499999999986,100.41746646172457
1280C1260,120.61563926940639,543.0,72.6,108.9,153.50000000000003,241.20499999999993,63.43389317408983
1280C1040,217.20149543378994,665.6999999999997,151.07500000000002,203.80000000000004,273.1,370.5999999999999,84.62251849895404
1280C1100,164.00383561643838,532.3,112.1,152.4,206.7,284.30499999999995,66.9041520650903
1280C1310,105.32059360730595,475.8,61.375,91.2,134.52500000000003,222.70999999999984,59.83725493246547
1280C1080,151.09240867579908,721.1,97.2,139.0,192.8,278.705,69.93208362265193
1280C1170,184.09477168949775,617.1999999999998,122.97500000000001,172.8,233.90000000000003,326.10499999999996,77.85175397981081
1280C1130,183.13489726027396,471.99999999999983,129.90000000000003,169.65000000000003,230.90000000000003,312.1,69.20550536659451
1280C1110,216.89073059360732,689.5999999999998,148.675,204.3,273.925,370.7049999999999,85.9155327904613
1280C1120,103.08002283105023,433.5,64.8,93.1,131.10000000000002,199.10499999999996,51.740260238154725
1280C1190,195.43942922374427,528.4,140.0,181.6,244.90000000000003,326.9,71.77117440299453
1280C1610,128.66231735159818,415.3999999999999,87.6,119.6,163.10000000000002,226.60000000000005,52.93972505790228
1280C1150,134.99713470319634,587.7999999999997,82.7,122.8,172.625,270.41999999999973,70.5621577214307
1280C1220,148.07706621004564,474.9,102.0,136.75,188.3,257.205,59.31320530942723
1280C1290,90.5556392694064,262.8,61.675000000000004,83.80000000000001,115.50000000000001,163.30000000000004,38.38317736669427
1280C1300,127.7718607305936,507.2999999999999,80.30000000000001,116.10000000000002,162.82500000000002,245.7,61.87142335652138
1280C1870,120.62325342465756,456.9,79.1,108.8,152.3,231.4,57.55152572410606
1280C1920,107.59666666666668,460.8999999999999,65.6,94.70000000000002,137.6,215.9149999999998,57.17302124348383
1280C1280,148.77202054794523,478.5999999999999,101.70000000000002,137.50000000000003,188.7,258.305,60.15175246687119
1280C1250,165.51900684931508,469.1999999999998,112.1,154.55,210.52500000000006,287.7249999999997,67.68852347499431
1280C1320,91.30567351598174,502.69999999999993,54.1,79.6,116.7,195.00999999999985,52.95112850807001
1280C1180,167.34797945205477,586.4000000000001,111.20000000000002,156.15,211.50000000000003,301.705,73.07613333493275
1280C1270,251.10623287671234,691.3999999999995,174.10000000000002,237.80000000000004,316.625,419.60499999999996,94.36446213289177
1280C1360,152.98488584474887,670.4000000000001,93.4,138.85000000000002,195.1,301.29999999999995,78.6351506400761
1280C1330,136.75857305936074,593.2999999999998,84.0,123.55000000000001,174.60000000000002,264.8099999999999,68.78226460513564
1280C1380,140.02775114155253,615.7999999999997,90.3,129.0,177.02500000000003,262.205,65.82109200667352
1280C1350,102.13522831050228,496.9,58.1,87.45,130.60000000000002,222.0199999999997,59.78415018526273
1280C1390,140.6990867579909,418.80000000000007,97.5,130.4,177.4,244.20000000000005,56.866081872901425
1280C1460,96.46511415525113,474.0,58.6,86.70000000000002,123.1,189.6,49.6997881437416
1280C1430,86.59180365296804,395.0,54.6,78.9,109.60000000000002,164.9199999999997,43.01468958367255
1280C1420,161.075,606.8,100.0,148.60000000000002,204.4,313.5,79.90553715209485
1280C1370,202.99319634703195,740.4999999999998,138.10000000000002,190.8,256.8,348.60499999999996,81.00896944788492
1280C1410,137.31673515981737,595.7,87.30000000000001,125.8,174.8,260.70000000000005,65.32226807213685
1280C1470,98.12134703196347,563.6,61.2,87.2,126.0,195.00499999999997,52.07831604594357
1280C1400,163.6611187214612,404.7000000000001,115.70000000000002,151.60000000000002,206.30000000000004,279.40500000000003,62.6018604932123
1280C1340,239.70539954337897,593.0999999999999,169.3,224.00000000000006,302.32500000000005,397.0,87.9242374844982
1280C1530,92.18430365296804,429.8,57.3,80.19999999999999,116.525,191.00499999999997,50.29282239035877
1280C1480,81.54397260273971,535.1,39.8,65.1,105.2,204.5,60.03741285305807
1280C1510,180.90623287671235,669.2999999999997,123.1,168.10000000000002,229.20000000000005,313.10499999999996,73.26843225229317
1280C1490,133.0464269406393,546.2,79.8,119.7,170.20000000000005,269.00499999999994,70.41909122023972
1280C1580,158.68961187214612,653.7,96.875,144.70000000000002,202.2,313.2,81.29886554459284
1280C1570,107.03765981735161,490.6999999999998,64.3,94.1,137.2,223.20499999999993,59.436584537320904
1280C1590,146.79832191780824,519.0999999999999,93.9,134.80000000000004,188.90000000000003,272.9,67.97976973314121
1280C1440,241.17995433789955,704.6999999999996,170.20000000000005,224.8,303.7,407.10499999999985,89.75088006618435
1280C1600,76.65003424657534,514.7,39.9,61.8,98.12500000000001,180.70499999999993,52.9273311826315
1280C1620,115.70997716894978,539.5999999999999,72.2,104.10000000000001,149.0,226.20499999999998,59.28588617518551
1280C1700,96.57937214611873,541.5999999999999,61.2,86.80000000000001,122.9,187.8099999999999,49.51682117921958
1280C1500,129.46592465753426,518.3999999999999,83.2,117.55000000000001,166.00000000000003,242.01499999999982,60.861187670706194
1280C1560,176.1591095890411,613.9000000000001,112.40000000000003,163.60000000000002,222.6,324.62499999999966,81.00471258383331
1280C1710,58.96803652968037,284.6,36.4,54.2,75.4,113.70000000000002,30.36311608488688
1280C1650,106.24590182648403,411.6999999999999,71.775,97.9,134.5,192.7,46.90533033705769
1280C1450,155.45673515981738,389.2,111.80000000000003,144.5,195.1,265.1,58.19858029676245
1280C1740,93.5017694063927,492.5,50.9,79.1,120.0,212.70999999999984,60.04290174022447
1280C1540,156.29108447488582,638.3999999999999,101.5,145.20000000000002,197.85000000000002,289.70000000000005,72.13055946404809
1280C1730,167.74868721461186,619.8999999999999,111.8,156.20000000000002,212.42500000000004,298.7099999999999,72.84096504358497
1280C1780,153.43156392694064,601.5999999999999,98.4,142.0,195.50000000000006,279.8,70.26663962509535
1280C1670,143.34344748858447,537.8999999999996,90.9,131.55,183.7,268.7049999999999,67.56748244256741
1280C1770,66.38839041095889,291.4,40.3,61.4,86.60000000000001,128.0,34.313337121075875
1280C1800,85.60320776255708,513.1,43.7,69.3,109.9,205.01999999999973,59.23283936324593
1280C1660,125.3195205479452,391.5,86.2,116.30000000000001,159.3,222.10000000000005,52.39303287699873
1280C1840,73.58978310502283,233.80000000000004,50.3,69.0,94.1,135.0,32.78396851818487
1280C1830,86.96390410958904,571.1999999999999,47.2,72.19999999999999,112.20000000000002,200.80499999999995,56.768996604736124
1280C1550,188.50428082191783,483.8999999999997,134.10000000000002,174.10000000000002,236.90000000000003,316.1,69.00922949921956
1280C1820,123.45465753424658,360.1999999999998,86.10000000000001,114.55,156.00000000000003,215.00499999999997,49.705379791557064
1280C1810,158.0383904109589,547.5999999999997,104.5,147.8,200.3,285.6,69.73563338554851
1280C1890,88.90707762557079,506.2000000000001,46.8,72.6,116.32500000000003,210.20499999999993,60.6930865861559
1280C1950,157.33567351598174,531.0999999999999,104.775,145.8,199.1,283.60499999999996,68.88240396654534
1280C2160,82.59914383561645,355.0,53.9,75.9,105.4,157.1,40.67307233365138
1280C2250,93.80825342465754,471.0999999999999,54.4,80.3,120.22500000000004,198.60999999999984,54.268206876354185
1280C2220,74.792899543379,449.8,41.9,61.4,93.7,175.10499999999996,49.471220982364805
1280C2260,91.41010273972603,569.8,40.2,70.35,121.8,231.40999999999985,69.49001642945937
1280C2530,167.5980479452055,400.0999999999999,119.2,156.0,210.30000000000004,287.6,63.94392138730699
1280C1990,153.09450913242011,400.8,108.90000000000002,141.8,191.02500000000003,262.1,58.024263820442044
1280C2050,139.92559360730596,723.6999999999999,76.39999999999999,122.45000000000002,181.5,301.905,84.24295965202077
1280C2110,77.90697488584475,555.9,39.7,61.6,99.10000000000002,193.70499999999993,56.810393311426516
1280C2140,98.42511415525114,735.5999999999999,32.4,67.4,141.5,278.19999999999993,88.70259229323163
1280C1910,67.33518264840183,417.4,31.9,48.0,86.7,181.0,54.633247116169535
1280C2070,129.93446347031963,545.4000000000001,75.8,116.0,167.20000000000002,267.2,71.555203050692
1280C2150,109.8443493150685,498.0999999999999,64.7,97.6,141.60000000000002,227.2,61.2030553433787
1280C2180,88.47381278538813,518.9,57.7,80.0,112.8,168.3,43.90871740778784
1280C2170,93.91118721461187,420.1,50.9,79.5,120.4,211.90499999999994,59.085778420143015
1280C2040,178.34735159817353,613.9999999999998,119.5,168.0,226.6,312.69999999999993,75.02312808410058
1280C2120,214.66234018264842,686.8999999999999,144.47500000000002,203.55,272.5,373.20499999999987,87.41284953575224
1280C2350,96.17522831050228,710.7,54.175000000000004,80.5,123.4,214.40499999999997,59.59929886137974
1280C2360,120.27944063926942,634.9999999999999,72.7,108.35,153.5,238.70499999999993,62.691142881087146
1280C2370,102.73744292237443,467.69999999999993,60.4,87.9,131.4,218.90499999999997,59.04718306117532
1280C2190,81.98453196347033,353.6999999999999,53.9,75.45,102.6,156.3,40.018616934434625
1280C2280,146.65102739726026,606.9,93.6,134.50000000000003,188.50000000000003,274.4,70.07744132699125
1280C2570,93.69413242009132,503.1,50.8,79.6,119.7,212.10499999999993,58.84462323417415
1280C2540,93.28893835616438,512.2,50.8,79.2,119.40000000000002,212.10499999999993,58.32099700294561
1280C2550,184.5969292237443,881.7999999999998,115.9,171.95000000000005,234.625,347.10499999999996,87.6918724410917
1280C2580,81.35146118721461,573.3,39.8,64.9,105.3,198.30999999999986,58.88800092322682
1280C2650,122.79461187214612,676.0,69.9,108.7,158.50000000000003,257.9049999999999,69.2829220071225
1280C2210,239.28821917808216,759.0,162.9,229.20000000000005,300.70000000000005,413.7099999999998,95.85072513959615
1280C2560,87.74623287671233,557.3,36.4,64.85,120.02500000000003,232.8149999999998,70.93193436114817
1280C2590,101.96334474885845,274.00000000000006,69.1,94.3,129.8,180.5,42.15518216650401
1280C2620,145.79993150684933,668.4999999999999,83.5,130.6,187.9,301.80999999999995,80.39655756791002
1280C2500,116.61513698630138,739.6999999999999,61.2,97.8,153.0,266.80499999999995,76.45080954915403
1280C2340,156.49154109589043,509.3,108.70000000000002,145.00000000000003,196.42500000000004,269.0,61.73092367063488
1280C2630,133.06245433789957,471.8,90.5,123.3,167.50000000000003,235.7,56.033703284564524
1280C2660,69.43680365296802,330.9,43.6,62.1,87.69999999999999,134.3,35.48007903104378
1280C2690,112.67231735159817,604.0,61.7,97.4,146.4,245.60499999999993,67.67469985322087
1280C2720,86.34191780821918,487.1,46.5,72.19999999999999,110.825,200.0,56.77472715514875
1280C2700,125.26537671232876,678.4999999999999,72.19999999999999,109.2,162.5,263.1199999999997,71.7624703821941
1280C2010,184.97345890410958,720.4999999999999,118.9,173.20000000000002,233.72500000000005,341.6099999999999,84.35107072637445
1280C2770,90.91687214611872,468.8,50.4,76.2,115.9,207.00999999999988,57.77307972959992
1280C2640,133.42587899543378,715.3,73.1,116.20000000000002,171.82500000000002,290.505,79.880031153037
1280C2790,50.29505707762557,205.10000000000005,32.4,46.8,65.19999999999999,97.00499999999992,24.51863413858654
1280C2760,108.95234018264841,545.6999999999999,63.975,94.95,139.9,228.40499999999997,62.064129144792545
1280C2820,119.70284246575342,622.0999999999999,61.2,99.4,159.525,275.4099999999999,79.08142852108858
1280C2710,132.28246575342467,661.1999999999999,80.1,119.6,168.8,264.1299999999996,68.54744603808753
1280C2860,111.47576484018266,585.8999999999999,65.5,98.3,142.4,230.9,61.505778254031036
1280C2850,118.48698630136987,357.70000000000005,80.1,109.05000000000001,149.50000000000003,210.90000000000003,49.88080254398085
1280C2840,130.87100456621005,578.8,80.0,116.9,167.20000000000005,260.70000000000005,67.94734428599841
1280C2890,97.34882420091324,382.1,61.5,87.65,124.2,186.80499999999995,48.88679130120441
1280C2880,229.38482876712328,562.6999999999999,165.40000000000003,213.90000000000003,286.5,378.71499999999986,82.09436102210248
1280C2900,83.05438356164383,368.30000000000007,53.8,75.9,105.4,160.0,41.3809819405336
1280C2870,268.441700913242,680.2999999999998,189.50000000000003,249.15000000000003,339.025,441.3049999999998,96.10479359799079
1280C2910,151.24512557077628,659.5999999999999,94.6,139.0,192.1,288.9049999999999,73.9439511295522
1280C2920,97.23300228310502,481.2000000000001,58.2,86.6,123.5,197.60499999999993,52.130239573194615
1233B2050,315.1425342465753,676.4999999999997,229.50000000000009,293.70000000000005,392.02499999999986,512.4049999999997,106.76679531684242
1233B3010,196.04333333333335,487.6999999999997,141.60000000000002,182.30000000000004,243.70000000000007,325.6099999999999,69.94806697380686
1233B2010,312.99400684931504,735.9999999999997,224.80000000000004,297.0,390.525,503.9999999999999,106.61261168742654
1233B3030,303.2236643835617,766.7999999999998,217.70000000000005,290.6,377.3999999999999,489.6099999999997,106.07872717246865
1233B2060,246.8789269406393,596.7999999999998,177.675,228.25000000000003,309.125,408.3349999999993,87.0977168009526
1233B3020,242.73865296803655,727.4999999999997,173.50000000000003,228.50000000000003,304.6,396.3099999999999,86.37995558597878
1233B2040,269.68615296803654,625.1999999999998,197.6,247.30000000000004,334.49999999999994,439.5999999999999,91.8336307949795
1233B2020,281.19688356164386,849.4999999999998,198.20000000000005,268.90000000000003,352.22499999999997,462.0099999999999,103.17598998700264
1233B2070,340.4995662100456,792.4999999999995,249.30000000000004,315.4,423.4249999999999,547.9049999999996,113.80148946417329
1233B2030,190.09454337899547,562.0999999999999,130.5,178.5,239.50000000000009,324.90999999999985,74.86610508745767
1233B3040,312.33891552511415,757.4999999999997,225.50000000000009,286.5,393.525,509.40999999999957,107.28739099143597
1233B2080,240.93825342465755,546.8999999999997,174.77500000000003,224.00000000000003,300.525,396.10499999999996,83.79540824602982
1233C1010,171.03671232876715,494.3999999999999,121.42500000000004,158.65000000000003,213.90000000000003,289.60499999999996,64.03644315887003
1233C1030,295.9718607305936,724.0999999999997,213.50000000000003,279.95000000000005,369.42499999999995,475.70999999999975,101.11534929907378
