,Unnamed: 0,Kommun,Kommunnamn,Antal Bilar,Kommungrupp 2023,Travel (km),Travel +-,Boende totalt Antal,E,N,geom_Length,geom_Area,mean,max,25%,50%,75%,95%,std
1283C1010,126,1283,Helsingborg,772,Större stad,21,2,1512,358942,6209795,8352.351113,4208478.721,176.28785388127855,646.5,116.70000000000002,166.40000000000003,222.32500000000005,311.905,74.84281485523711
1283C1020,127,1283,Helsingborg,778,Större stad,21,2,1723,358942,6209795,10924.20409,5597279.406,153.62294520547948,431.4,107.7,141.60000000000002,192.90000000000003,265.20000000000005,60.332178121332575
1283C1530,128,1283,Helsingborg,930,Större stad,21,2,2594,357269,6213746,2934.43337,377601.3243,205.77383561643836,636.2,140.9,195.9,260.6,349.0049999999999,81.60084380777434
1283C1560,129,1283,Helsingborg,575,Större stad,21,2,1837,361152,6216167,2446.415683,317560.2867,118.6786187214612,501.5,79.6,109.0,149.52500000000003,214.30000000000004,51.73087852795416
1283A0010,130,1283,Helsingborg,801,Större stad,21,2,1290,368607,6195414,61101.21825,53110133.36,183.7900570776256,725.0999999999999,122.275,171.4,232.7,324.1149999999998,78.71814490187879
1283C1030,131,1283,Helsingborg,736,Större stad,21,2,1582,358942,6209795,5482.941497,1427485.439,171.93377853881282,617.0,111.60000000000002,159.8,218.8,316.505,77.29571833809585
1283C1040,132,1283,Helsingborg,928,Större stad,21,2,2224,358942,6209795,7094.599003,1992853.838,204.86833333333337,597.6999999999997,138.60000000000002,192.70000000000005,259.5,352.90000000000003,81.88126011232772
1283C1050,133,1283,Helsingborg,784,Större stad,21,2,1490,358942,6209795,8049.472058,2888892.742,178.9268378995434,586.1999999999999,119.70000000000002,168.55,226.025,317.6149999999998,76.11856899150506
1283C1070,134,1283,Helsingborg,529,Större stad,21,2,1467,358942,6209795,8938.614173,3430780.365,127.81726027397262,685.0999999999999,79.30000000000001,115.8,163.12500000000003,249.6199999999997,65.21026401545781
1283C1060,135,1283,Helsingborg,538,Större stad,21,2,1019,358942,6209795,11465.36901,4152658.385,124.92915525114154,545.1,79.6,113.1,160.40000000000003,238.3,60.8633984069318
1283C1080,136,1283,Helsingborg,749,Större stad,21,2,1703,358942,6209795,10354.59553,2737604.686,170.1855821917808,543.0,112.00000000000003,159.0,215.2,303.19999999999993,73.909154554484
1283C1090,137,1283,Helsingborg,552,Större stad,21,2,1531,358942,6209795,3063.898021,524561.4376,132.29640410958905,587.3000000000001,83.1,119.9,169.8,257.60499999999996,66.21566875737288
1283C1110,138,1283,Helsingborg,783,Större stad,21,2,1811,358942,6209795,3728.337971,691688.4596,176.10906392694065,594.8000000000001,117.75,164.25,223.00000000000003,308.5199999999997,74.59746502336614
1283C1100,139,1283,Helsingborg,757,Större stad,21,2,1581,358942,6209795,8136.234598,2302677.717,150.3298401826484,440.9,104.7,140.5,188.8,261.70000000000005,60.04168286082549
1283C1150,140,1283,Helsingborg,670,Större stad,21,2,1971,357401,6210155,2921.946157,477198.6697,154.98647260273975,592.3000000000001,101.2,143.9,196.40000000000003,287.7,71.16645117553418
1283C1120,141,1283,Helsingborg,748,Större stad,21,2,2403,357401,6210155,6805.666827,1459900.882,153.9077054794521,437.8,104.9,142.10000000000002,195.8,267.9,62.600928175687635
1283C1130,142,1283,Helsingborg,489,Större stad,21,2,2069,356328,6212211,5380.346923,1113003.695,133.91909817351598,745.7,76.2,118.70000000000002,171.2,280.50999999999993,76.0719308826374
1283C1190,143,1283,Helsingborg,848,Större stad,21,2,2181,357401,6210155,3970.080026,671633.2621,179.619600456621,566.1,123.10000000000002,167.30000000000004,229.00000000000006,312.4,72.8207913918398
1283C1210,144,1283,Helsingborg,625,Större stad,21,2,2197,357269,6213746,3841.953095,595097.8344,123.61961187214612,381.30000000000007,83.80000000000001,115.6,156.5,217.80499999999998,50.74823740588112
1283C1200,145,1283,Helsingborg,613,Större stad,21,2,3279,356328,6212211,8360.632521,2261985.342,163.47492009132418,669.5,101.4,149.5,207.1,318.10499999999996,81.93819972413192
1283C1160,146,1283,Helsingborg,913,Större stad,21,2,1792,358942,6209795,11351.22238,5219303.321,201.59375570776257,637.0999999999998,137.1,189.2,254.30000000000004,347.305,81.47322655668766
1283C1140,147,1283,Helsingborg,1004,Större stad,21,2,1843,361152,6216167,12372.63908,6470987.584,217.89832191780826,599.1,151.20000000000002,206.40000000000003,273.8,368.5999999999999,84.1780609299492
1283C1340,148,1283,Helsingborg,551,Större stad,21,2,1377,357269,6213746,4375.929287,705665.2378,134.38434931506848,578.5,83.19999999999999,122.8,172.20000000000002,260.90999999999985,67.38126780559497
1283C1250,149,1283,Helsingborg,497,Större stad,21,2,1944,357269,6213746,1235.25592,77840.17936,120.3723401826484,502.2000000000001,73.07499999999999,108.2,153.00000000000003,239.60499999999993,62.777034057260146
1283C1280,150,1283,Helsingborg,380,Större stad,21,2,1588,357269,6213746,1272.221653,62061.72031,99.7118493150685,505.69999999999993,57.4,83.8,129.3,219.0,59.968976595432466
1283C1270,151,1283,Helsingborg,643,Större stad,21,2,1529,357269,6213746,4026.762706,540420.7366,130.46663242009132,431.5999999999999,89.70000000000002,119.9,166.5,229.70999999999984,54.59607491291254
1283C1290,152,1283,Helsingborg,527,Större stad,21,2,2063,357269,6213746,4088.843263,470145.5921,109.7910388127854,489.2000000000001,72.3,100.7,140.9,201.40499999999997,50.29112704405649
1283C1260,153,1283,Helsingborg,633,Större stad,21,2,1644,357269,6213746,2733.971596,353202.4778,131.1900799086758,452.1999999999999,87.60000000000001,120.3,166.30000000000004,235.9,56.40452396752583
1283C1330,154,1283,Helsingborg,423,Större stad,21,2,1539,357269,6213746,3068.374655,271330.5796,102.01963470319635,574.3,61.3,89.9,129.9,211.10499999999993,56.63310995274237
1283C1220,155,1283,Helsingborg,1250,Större stad,21,2,3115,358942,6209795,8881.570006,1969390.459,260.3553082191781,632.5,183.15000000000003,246.00000000000006,329.22499999999997,429.8049999999998,94.89341657043703
1283C1320,156,1283,Helsingborg,760,Större stad,21,2,1518,357269,6213746,3908.753057,572975.1044,171.48454337899548,601.5,112.5,160.45000000000002,217.60000000000002,308.305,74.76786692679484
1283C1360,157,1283,Helsingborg,829,Större stad,21,2,1987,357269,6213746,3553.702532,485150.9829,186.13946347031967,602.0999999999999,125.70000000000002,174.55,236.80000000000004,327.0,77.7545203379247
1283C1350,158,1283,Helsingborg,545,Större stad,21,2,1469,357269,6213746,3682.677454,660222.7511,128.76598173515984,582.0,79.6,116.20000000000002,166.0,248.50499999999997,64.78016031385309
1283C1400,159,1283,Helsingborg,783,Större stad,21,2,2388,357269,6213746,2492.171125,332177.7217,170.93559360730595,553.0,115.3,159.25000000000003,217.10000000000002,301.5149999999998,71.65204275013737
1283C1480,160,1283,Helsingborg,773,Större stad,21,2,2067,357269,6213746,1586.834169,147573.0333,178.85041095890412,653.7,116.30000000000004,167.4,226.4,321.0999999999999,78.67187890236644
1283C1470,161,1283,Helsingborg,587,Större stad,21,2,2473,357269,6213746,3899.9933,560581.4291,134.6159246575342,533.5999999999998,86.69999999999999,123.05,170.32500000000005,253.3,63.23504429039569
1283C1520,162,1283,Helsingborg,895,Större stad,21,2,2203,357269,6213746,3640.79157,603737.9542,186.90420091324205,519.8,129.90000000000003,174.40000000000003,236.02500000000006,317.69999999999993,73.11884909267151
1283C1540,163,1283,Helsingborg,415,Större stad,21,2,1617,357269,6213746,1979.20017,209608.7214,101.10615296803653,522.3,61.2,87.6,127.8,210.1,55.942482427470544
1283C1550,164,1283,Helsingborg,391,Större stad,21,2,1769,357269,6213746,2810.064075,320323.0086,100.75737442922374,490.7,57.7,86.55000000000001,130.32500000000002,217.30499999999998,59.78638988157393
1283B3010,165,1283,Helsingborg,1049,Större stad,21,2,1985,368329,6216038,9019.508009,5834798.664,225.16068493150686,737.4,156.10000000000002,213.5,283.5,379.6,86.24931475089129
1283C1570,166,1283,Helsingborg,613,Större stad,21,2,1721,361152,6216167,2984.695917,410416.9323,137.23704337899542,514.0,89.7,126.4,174.6,254.50000000000003,63.1535396165148
1283C1580,167,1283,Helsingborg,950,Större stad,21,2,2578,357269,6213746,4810.1974,865066.1721,203.00202054794522,626.5999999999999,138.8,190.95000000000005,257.1,348.205,79.83560653356976
1283C1620,168,1283,Helsingborg,582,Större stad,21,2,1383,357269,6213746,3436.415967,631978.6535,133.26818493150682,489.5,86.30000000000001,122.8,169.8,248.10499999999996,62.562895877143916
1283C1590,169,1283,Helsingborg,985,Större stad,21,2,1888,357269,6213746,11848.98842,4776319.728,218.51549086757993,658.8999999999997,148.375,207.00000000000003,277.975,370.9,86.81927478528252
1283A0020,170,1283,Helsingborg,780,Större stad,21,2,1328,368329,6216038,69147.11912,68473163.29,178.88324200913243,595.2,118.37500000000001,167.3,228.725,318.205,77.09698873413926
1283C1600,171,1283,Helsingborg,639,Större stad,21,2,1477,361152,6216167,14606.42987,7477718.337,145.21487442922376,540.8,94.4,133.90000000000003,185.1,267.905,66.19981561612079
1283C1650,172,1283,Helsingborg,628,Större stad,21,2,1434,357269,6213746,5249.950405,1105814.951,153.23036529680365,593.0,97.60000000000002,141.70000000000005,196.32500000000005,286.2099999999999,72.84360314941105
1283C1630,173,1283,Helsingborg,1381,Större stad,21,2,4285,357269,6213746,8565.675743,2719559.735,292.0654680365297,767.8000000000001,206.00000000000006,279.0,368.7250000000001,473.3049999999998,104.07791226504325
1283C1660,174,1283,Helsingborg,945,Större stad,21,2,2309,361152,6216167,14807.2917,5672059.209,187.93670091324205,619.0999999999999,133.15,174.80000000000004,235.2,318.8049999999999,70.58606971554283
1283C1690,175,1283,Helsingborg,1073,Större stad,21,2,2300,361152,6216167,5008.158138,1444392.683,212.966598173516,584.1999999999998,152.20000000000002,199.2,267.90000000000003,353.0,77.57718706427609
1283C1680,176,1283,Helsingborg,438,Större stad,21,2,813,357269,6213746,9074.097728,2741091.33,110.49884703196348,487.3,65.1,97.6,141.40000000000003,231.00499999999997,62.41550808894027
1283C1670,177,1283,Helsingborg,1026,Större stad,21,2,2327,357269,6213746,9026.876844,2820987.671,204.72539954337898,556.2999999999998,144.90000000000003,189.3,257.52500000000003,347.7099999999998,76.48833023718764
1283C1700,178,1283,Helsingborg,897,Större stad,21,2,1711,361152,6216167,17178.731,7826491.874,198.7943378995434,692.7999999999996,134.10000000000002,188.60000000000005,253.2,341.0099999999999,80.51063401595938
1283B4010,179,1283,Helsingborg,696,Större stad,21,2,1457,359885,6226823,12636.87581,7809477.573,159.86312785388128,524.6999999999999,104.70000000000002,148.40000000000003,203.52500000000006,289.805,71.07331865107835
1283A0030,180,1283,Helsingborg,1158,Större stad,21,2,2087,359885,6226823,33119.44001,44891937.94,228.15954337899544,572.1999999999998,163.40000000000003,211.6,285.9,380.20499999999987,82.4395388107564
1275A0010,181,1275,Perstorp,829,Pendlingskommun nära större stad,25,3,1279,399357,6222747,75928.18735,145694141.0,212.01432648401828,632.3999999999999,145.10000000000002,200.4,266.8,362.01499999999976,82.8207491211584
1275C1020,182,1275,Perstorp,528,Pendlingskommun nära större stad,25,3,1473,399357,6222747,8618.066769,2633379.96,144.7668493150685,547.3,91.3,133.35000000000002,184.4,274.1099999999999,68.63299358410747
1275C1010,183,1275,Perstorp,632,Pendlingskommun nära större stad,25,3,1489,399357,6222747,13655.23083,7753310.719,181.3781392694064,658.5,118.2,170.2,228.6,332.705,81.42951059091496
1275C1040,184,1275,Perstorp,682,Pendlingskommun nära större stad,25,3,1772,399357,6222747,7279.825354,2032683.605,180.7813812785388,672.2,120.3,169.55,229.50000000000009,318.80499999999995,76.24383317781566
1275C1030,185,1275,Perstorp,698,Pendlingskommun nära större stad,25,3,1429,399357,6222747,10230.7677,4493699.055,184.85721461187214,617.8000000000001,123.6,173.60000000000002,234.92500000000004,323.99999999999994,76.78176904412258
1257A0010,186,1257,Örkelljunga,791,Pendlingskommun nära större stad,25,3,1278,386632,6241761,63515.7321,93092130.97,205.3148287671233,585.2999999999998,141.4,195.50000000000003,259.125,349.69999999999993,80.72018379640257
1257C1030,187,1257,Örkelljunga,682,Pendlingskommun nära större stad,25,3,1714,386632,6241761,8534.576419,2513376.067,186.35542237442922,600.6,123.5,174.60000000000002,235.7,330.70499999999987,78.92411778058369
1257C1020,188,1257,Örkelljunga,758,Pendlingskommun nära större stad,25,3,1557,386632,6241761,13811.23838,3007801.835,202.61490867579911,691.7999999999998,136.675,190.8,256.3,352.5,82.9511876275388
1257C1010,189,1257,Örkelljunga,763,Pendlingskommun nära större stad,25,3,1332,386632,6241761,16937.95747,12283611.76,173.4364726027397,447.5999999999999,123.0,159.8,216.90000000000003,294.5,64.85802677432767
1257C1040,190,1257,Örkelljunga,619,Pendlingskommun nära större stad,25,3,1104,386632,6241761,18063.34806,8848721.916,164.32589041095892,638.4000000000001,108.3,152.20000000000002,206.62500000000003,296.6199999999997,72.34814168458178
1257A0020,191,1257,Örkelljunga,1184,Pendlingskommun nära större stad,25,3,1832,404987,6247646,65539.39878,100337374.4,294.28447488584476,783.8999999999999,210.10000000000002,279.3,370.225,476.6049999999996,103.42794859839002
1257A0030,192,1257,Örkelljunga,938,Pendlingskommun nära större stad,25,3,1638,404987,6247646,61722.00072,110973337.5,235.41300228310504,690.2999999999997,163.30000000000004,223.70000000000005,298.225,391.8099999999999,88.72403594970734
1290A0110,193,1290,Kristianstad,1346,Större stad,21,2,2296,456053,6226593,71520.50954,162914715.7,286.36035388127857,739.6999999999998,200.87500000000003,271.75,361.8,468.805,104.64569628725576
1290B6010,194,1290,Kristianstad,783,Större stad,21,2,1518,445761,6217713,13761.37235,10219418.92,177.4136301369863,616.2,116.875,167.00000000000003,224.60000000000005,314.5099999999999,75.70316500636564
1290B8010,195,1290,Kristianstad,577,Större stad,21,2,1035,448292,6212635,15226.51522,9345429.807,137.2345205479452,598.8999999999999,86.60000000000001,125.9,175.00000000000003,263.1099999999999,66.41148882393881
1290A0010,196,1290,Kristianstad,657,Större stad,21,2,976,435014,6191255,74975.54686,94555689.89,131.46110730593608,410.4,90.6,121.80000000000001,166.70000000000002,229.8,53.192810259271084
1290B7010,197,1290,Kristianstad,787,Större stad,21,2,1418,440802,6179703,12556.25793,9286642.412,161.31570776255705,450.50000000000006,111.7,150.85000000000002,203.9000000000001,276.5,63.51981787779109
1290A0020,198,1290,Kristianstad,963,Större stad,21,2,1529,440802,6179703,65079.8495,97067528.42,193.88737442922374,513.7999999999998,134.8,179.20000000000005,245.85000000000002,328.20499999999987,74.36221482344439
1290B2010,199,1290,Kristianstad,1448,Större stad,21,2,2633,450480,6199931,23293.46813,14624383.28,302.47030821917804,845.8999999999996,214.6,286.75,380.3999999999999,493.30499999999995,107.455750394573
1290B2020,200,1290,Kristianstad,630,Större stad,21,2,1215,450480,6199931,7026.010342,1173494.409,154.19898401826484,657.0999999999998,97.5,141.8,197.00000000000006,293.60499999999996,74.51424548438416
1290B2030,201,1290,Kristianstad,938,Större stad,21,2,1939,450480,6199931,7543.988774,1693947.13,205.36674657534246,660.4999999999998,140.80000000000004,194.25,259.725,347.405,81.37308225811823
1290B2050,202,1290,Kristianstad,1262,Större stad,21,2,2287,450480,6199931,7632.568164,2685999.887,268.6620091324201,711.3999999999997,188.2,254.80000000000004,340.0,444.0999999999999,99.48544472045756
1290A0030,203,1290,Kristianstad,951,Större stad,21,2,1589,435014,6191255,70784.43365,102291822.8,191.19644977168952,523.8,134.20000000000002,177.7,240.3,322.8049999999999,71.65387201039731
1290B2040,204,1290,Kristianstad,1019,Större stad,21,2,1956,450480,6199931,14283.90164,6315017.578,200.21881278538817,498.0999999999999,143.775,184.9,250.50000000000009,337.40499999999986,73.68313040216795
1290B2060,205,1290,Kristianstad,814,Större stad,21,2,1584,450480,6199931,11245.95948,5059270.95,182.41417808219177,576.0999999999999,122.5,170.90000000000003,231.2,319.90000000000003,75.82720276069449
1290B3010,206,1290,Kristianstad,1135,Större stad,21,2,2153,435014,6191255,13812.64886,8553632.977,221.394098173516,573.8,159.20000000000002,204.30000000000004,277.725,368.8099999999999,79.80123029317917
1290B3020,207,1290,Kristianstad,776,Större stad,21,2,1455,435014,6191255,14569.71252,7887281.905,158.85341324200914,441.7999999999998,108.97500000000001,148.15,202.2,273.6,63.94415135324915
1290C1030,208,1290,Kristianstad,924,Större stad,21,2,1855,448292,6212635,12537.39484,4700276.708,182.83317351598177,512.2,128.175,170.0,231.32500000000002,309.60499999999996,69.10128740457742
1290C1160,209,1290,Kristianstad,722,Större stad,21,2,2454,448292,6212635,3074.853231,309366.6408,164.08164383561646,616.6,108.50000000000004,152.40000000000003,207.6,297.8049999999999,72.31177871116974
1290C1010,210,1290,Kristianstad,564,Större stad,21,2,1034,448292,6212635,15646.54486,7111004.218,134.28987442922374,565.3,83.7,122.60000000000002,170.70000000000002,260.50999999999993,66.27155675056505
1290A0040,211,1290,Kristianstad,1197,Större stad,21,2,2009,450480,6199931,56685.67629,99042243.56,247.2189497716895,678.8999999999996,174.10000000000002,231.0,311.5,412.2049999999997,91.36917549512249
1290A0060,212,1290,Kristianstad,554,Större stad,21,2,949,450480,6199931,39921.19775,37549070.71,107.84440639269408,302.2,75.60000000000001,100.85,135.4,189.70000000000005,44.21374592713137
1290C1020,213,1290,Kristianstad,1260,Större stad,21,2,2326,448292,6212635,16117.662,10322816.22,250.04654109589043,614.2999999999997,178.60000000000002,231.80000000000007,312.3,416.805,90.31312201770511
1290C1040,214,1290,Kristianstad,668,Större stad,21,2,1199,448292,6212635,12529.28877,7124164.631,142.62859589041096,474.6,94.375,130.9,181.6,255.80000000000004,61.99424843845193
1290C1050,215,1290,Kristianstad,1236,Större stad,21,2,2533,448292,6212635,10301.59241,3661404.761,240.7970890410959,580.1999999999999,170.8,221.00000000000003,304.4,401.60499999999985,87.13130001803366
1290C1060,216,1290,Kristianstad,665,Större stad,21,2,1656,448292,6212635,11507.09855,4651569.397,157.35414383561647,578.0999999999999,101.2,145.70000000000002,201.10000000000005,294.2099999999999,73.52380673975071
1290C1070,217,1290,Kristianstad,814,Större stad,21,2,2249,448292,6212635,9030.280787,3153690.077,189.41017123287673,624.1,124.20000000000005,177.8,240.20000000000005,338.31999999999977,81.65296945834737
1290C1100,218,1290,Kristianstad,717,Större stad,21,2,2039,448292,6212635,2241.493289,267519.9556,151.68163242009132,477.30000000000007,101.8,139.45000000000002,193.00000000000003,267.0199999999997,63.87455477813944
1290A0050,219,1290,Kristianstad,1077,Större stad,21,2,1824,435014,6191255,104142.4187,123418812.3,215.78647260273976,531.8,152.8,200.95000000000005,271.225,360.60499999999985,78.97243615768662
1290C1090,220,1290,Kristianstad,789,Större stad,21,2,1878,448292,6212635,8172.437749,2714823.231,155.1158904109589,437.19999999999993,108.70000000000002,144.8,194.22500000000002,266.10499999999996,60.191013799901654
1290C1130,221,1290,Kristianstad,645,Större stad,21,2,1839,448292,6212635,1959.421703,217111.0552,127.5507191780822,417.69999999999993,87.1,118.35,160.52500000000003,225.1,52.32451703930402
1290C1080,222,1290,Kristianstad,820,Större stad,21,2,1979,448292,6212635,10949.14617,4494506.684,183.96930365296802,648.5,122.8,173.10000000000002,233.85000000000002,327.705,78.53328680358732
1290C1120,223,1290,Kristianstad,716,Större stad,21,2,2304,448292,6212635,4084.220099,698617.6527,162.86923515981735,680.5,107.6,152.5,207.02500000000006,291.6149999999998,71.29109826430931
1290C1140,224,1290,Kristianstad,624,Större stad,21,2,1892,448292,6212635,4292.774153,441804.4349,129.15399543379,488.0,87.0,119.3,163.5,230.02499999999964,55.193632662143585
1290A0070,225,1290,Kristianstad,678,Större stad,21,2,1040,448292,6212635,69621.92674,92895415.6,137.4863812785388,428.2,94.075,127.20000000000005,173.80000000000004,240.9000000000001,56.59230958329521
1290C1110,226,1290,Kristianstad,1065,Större stad,21,2,2182,448292,6212635,11567.53392,4981717.905,211.28446347031965,533.0,151.10000000000002,195.95000000000005,264.125,354.39999999999986,77.60851039305965
1290C1170,227,1290,Kristianstad,689,Större stad,21,2,1828,448292,6212635,3137.04631,536709.3404,145.04286529680365,495.1,97.9,134.5,184.1,257.6,61.430372365319286
1290C1150,228,1290,Kristianstad,743,Större stad,21,2,1856,448292,6212635,9083.233555,2305961.258,169.6540867579909,566.3000000000001,111.37500000000001,159.15000000000003,217.10000000000002,306.32499999999965,74.70799722351532
1290B4010,229,1290,Kristianstad,1076,Större stad,21,2,1959,448292,6212635,12703.51858,9605522.283,218.73308219178082,585.8999999999999,154.325,203.80000000000004,275.82500000000005,366.10499999999996,81.4377963781794
1290C1200,230,1290,Kristianstad,643,Större stad,21,2,1600,448292,6212635,3735.601164,435599.6947,150.78985159817353,554.0999999999999,94.9,139.5,194.1,280.6,70.0606099123204
1290C1180,231,1290,Kristianstad,1225,Större stad,21,2,2856,448292,6212635,7730.055176,2110406.884,261.6413013698631,723.8999999999995,184.67499999999998,250.00000000000006,329.32500000000005,432.3099999999996,96.28602851538831
1290C1220,232,1290,Kristianstad,445,Större stad,21,2,2440,448292,6212635,1856.679499,205034.9754,112.4243493150685,510.69999999999993,65.5,98.5,145.125,232.20499999999998,61.889004420566216
1290C1210,233,1290,Kristianstad,869,Större stad,21,2,1820,448292,6212635,12314.86381,4413656.527,179.26454337899543,688.1999999999997,123.4,167.50000000000003,227.12500000000003,306.5099999999998,71.0647798005016
1290C1190,234,1290,Kristianstad,683,Större stad,21,2,2083,448292,6212635,12367.32198,3990152.941,158.34374429223746,667.2999999999998,102.0,148.20000000000005,202.32500000000005,287.9,71.7856330736732
1290C1230,235,1290,Kristianstad,527,Större stad,21,2,2648,448292,6212635,6407.383526,1171135.674,126.72750000000002,571.5,79.3,115.5,161.2,249.10499999999993,63.877033625040426
1290B5010,236,1290,Kristianstad,919,Större stad,21,2,1712,445761,6217713,15104.83463,10903310.03,202.4328767123288,685.4,137.2,191.8,256.8,348.3099999999999,81.84538558402794
1290A0080,237,1290,Kristianstad,1430,Större stad,21,2,2248,448292,6212635,113757.3382,201231081.9,301.7825684931507,779.3999999999996,212.80000000000004,286.65,379.7249999999999,495.3999999999999,108.84297782654438
1290A0090,238,1290,Kristianstad,1130,Större stad,21,2,1855,445761,6217713,85959.98875,111778981.6,244.0646461187215,639.5999999999999,169.9,231.75000000000003,308.325,407.6999999999999,91.98894697802875
1290A0100,239,1290,Kristianstad,620,Större stad,21,2,1009,445761,6217713,73169.58231,99550977.74,145.09117579908678,537.9000000000001,93.9,134.1,185.5,271.3,67.66393771885157
1273C1010,240,1273,Osby,867,Pendlingskommun nära mindre tätort,33,5,1567,419121,6239024,13945.84022,10563103.88,262.9076712328767,688.0999999999998,192.90000000000003,246.7,324.5999999999999,424.0999999999998,88.2366459104536
1273A0020,241,1273,Osby,816,Pendlingskommun nära mindre tätort,33,5,1208,419121,6239024,129973.6792,230726001.6,250.5700114155251,594.5999999999999,181.77500000000003,232.60000000000005,311.825,408.805,86.49078661847324
1273A0010,242,1273,Osby,619,Pendlingskommun nära mindre tätort,33,5,864,456053,6226593,112625.8224,225557978.6,186.3181506849315,596.3999999999999,133.8,173.20000000000002,232.42500000000007,313.00499999999994,68.4770901644336
1273C1020,243,1273,Osby,768,Pendlingskommun nära mindre tätort,33,5,1495,419121,6239024,9976.262769,3949359.464,240.8926712328767,613.7999999999997,172.70000000000002,225.60000000000002,300.9,396.0999999999999,85.71283652248563
1273C1030,244,1273,Osby,645,Pendlingskommun nära mindre tätort,33,5,1465,419121,6239024,10724.63278,6267413.738,205.84994292237445,600.9999999999998,143.8,192.75000000000003,258.5,346.60499999999985,77.64051242742619
1273C1040,245,1273,Osby,747,Pendlingskommun nära mindre tätort,33,5,1711,419121,6239024,10950.36387,4995620.434,246.191404109589,767.8,173.60000000000002,234.10000000000002,308.5,407.49999999999983,89.9079125379152
1273C1050,246,1273,Osby,758,Pendlingskommun nära mindre tätort,33,5,1659,419121,6239024,10887.88547,3970308.61,256.51344748858446,698.1,180.7,244.95000000000002,320.8999999999999,424.9049999999999,94.34900198022468
1273B2010,247,1273,Osby,976,Pendlingskommun nära mindre tätort,33,5,1958,456053,6226593,13302.24872,10636289.82,311.39246575342463,778.8999999999999,226.07500000000005,294.65,387.3999999999999,500.60499999999985,105.5694997886195
1273A0030,248,1273,Osby,753,Pendlingskommun nära mindre tätort,33,5,1311,419121,6239024,67173.83272,104624503.8,246.18793378995431,608.6999999999999,174.90000000000003,234.70000000000005,307.8999999999999,404.10499999999996,88.41618227000033
1278C1010,249,1278,Båstad,1094,Landsbygdskommun med besöksnäring,28,9,2068,363373,6251148,21533.51202,14851119.91,275.55231735159816,592.9999999999997,200.67500000000004,249.90000000000003,344.0999999999999,459.90999999999974,96.60867282686344
1278C1030,250,1278,Båstad,1634,Landsbygdskommun med besöksnäring,28,9,3054,363373,6251148,23979.68139,18077359.54,435.60345890410946,1020.0999999999996,320.775,409.69999999999993,537.5999999999998,688.9999999999995,140.38435265958736
1278A0020,251,1278,Båstad,1244,Landsbygdskommun med besöksnäring,28,9,2001,363373,6251148,49762.14931,78090990.68,320.65787671232874,829.6999999999996,234.10000000000002,296.05,399.325,515.6099999999997,107.17680445735215
1278B2020,252,1278,Båstad,524,Landsbygdskommun med besöksnäring,28,9,1064,363373,6251148,9567.530247,3577096.948,132.51351598173514,346.0,94.10000000000002,123.5,165.12500000000003,225.80000000000004,50.29338600948995
1278B2010,253,1278,Båstad,723,Landsbygdskommun med besöksnäring,28,9,1497,363373,6251148,13483.05089,6192551.429,184.06422374429226,492.8,130.8,170.40000000000003,229.72500000000005,308.1,66.93887344881067
1278B2030,254,1278,Båstad,621,Landsbygdskommun med besöksnäring,28,9,1164,363373,6251148,16432.37582,12525966.6,161.35654109589044,492.6999999999997,115.2,150.7,202.6,272.1,60.75690577168256
1278A0010,255,1278,Båstad,1106,Landsbygdskommun med besöksnäring,28,9,1673,363373,6251148,84967.91152,98172776.9,286.8856621004566,658.1999999999997,209.50000000000003,266.5,355.9999999999999,464.40499999999986,96.79617868330493
1278C1020,256,1278,Båstad,1052,Landsbygdskommun med besöksnäring,28,9,2167,363373,6251148,9529.721405,3314767.867,271.1447945205479,724.1999999999997,196.47500000000008,250.25000000000006,337.4,444.8049999999998,93.3102823569915
1278B3010,257,1278,Båstad,696,Landsbygdskommun med besöksnäring,28,9,1136,363373,6251148,29192.58552,36197636.94,200.6230593607306,642.0,137.60000000000002,188.45000000000005,251.2,345.0,79.66466296404668
1281C1230,258,1281,Lund,750,Större stad,21,2,2044,387433,6173395,3528.660415,688925.1712,154.91977168949774,483.4,105.7,144.5,196.10000000000005,266.30499999999995,62.10664091653029
1281C1270,259,1281,Lund,519,Större stad,21,2,1801,385209,6175299,2268.13264,279823.8081,103.025,353.40000000000003,69.19999999999999,94.7,130.10000000000002,185.50499999999997,44.05451270439954
1281C1250,260,1281,Lund,447,Större stad,21,2,1802,385209,6175299,2246.639472,249194.0612,92.11623287671232,375.5,58.7,83.6,116.4,175.00000000000003,43.973223115273825
1281C1040,261,1281,Lund,317,Större stad,21,2,1369,387433,6173395,1693.060692,96265.79845,86.65252283105022,532.2,46.8,72.2,110.3,199.00499999999997,57.48494405132752
1281C1050,262,1281,Lund,561,Större stad,21,2,1637,385209,6175299,1708.542133,150057.7343,133.0022374429224,623.0999999999999,83.0,120.30000000000001,168.625,259.90999999999985,67.29581500525748
1281C1010,263,1281,Lund,576,Större stad,21,2,1795,387433,6173395,5763.22653,1062786.783,112.83546803652969,353.5,79.2,105.3,141.8,195.90499999999997,45.2009305251854
1281C1060,264,1281,Lund,604,Större stad,21,2,1882,387433,6173395,2942.702211,526542.0224,134.65067351598177,510.9,87.1,123.20000000000002,171.02500000000003,248.90000000000003,62.02146152129068
